name,vicinity,types,latitude,longitude
Kkobsali,화양동 34-81번지 1층 영일빌딩 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438901,127.0695033
전설의왕만두 건대역점,"75 Achasan-ro 29-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440701,127.0695927
간딴(따띠)삼겹건대점,"1층 105호, 34-75번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440701,127.0695927
노래하는왕만두,화양동 34-75번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440701,127.0695927
피자스쿨 건대점,"1층, 44 Hwayang-dong, Neungdong-ro 13-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438679,127.0701135
미정국수0410건대화양시장점,화양동 12-39번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438679,127.0701135
Kats Zen,South Korea,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438679,127.0701135
육회명가,"103호, 12-39 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438679,127.0701135
건대연어덮밥,"42 Neungdong-ro 13-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438131,127.0702181
악어떡볶이2호점,"46 Neungdong-ro 13-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5439553,127.0700094
토마토도시락 건대점,"12-40 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5439837,127.0700167
Super Sliders,"50 Neungdong-ro 13-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440708,127.0699084
F&B care,"2-39 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5439281,127.0720443
Gohyangjib,"3-18 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5437893,127.0719055
"셰프노리(CHEF,nori)",5 Gunja-ro,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.543936,127.071792
샤브로21 화양점,"3-20 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5436828,127.0720169
헤이러브 파티룸 건대점,"1 Gunja-ro, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5436828,127.0720169
Nodame,"90 Achasan-ro 33-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440647,127.0717411
홍대돈부리 건대점,"4 Gunja-ro, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5439271,127.072032
Sinchang-Won,"번지, 2-39 화양동, 광진구","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5439271,127.072032
미스앤미스터포테이토 화양동,"2-46 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.544067,127.0722665
해피소뿡이건대점,"2-46 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.544067,127.0722665
Cheongbyeogjib,"1층, 2-46 Hwayang-dong, 번지 지하, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440698,127.0723007
뱃살도둑건대점,"2-46 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440698,127.0723007
한양식당,"1층 102호, 2-46 Hwayang-dong, 번지 지하, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440698,127.0723007
셀렉키친,"1층, 2-46 Hwayang-dong, 번지 지하, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440698,127.0723007
골라먹는키친,"1층, 2-46 Hwayang-dong, 번지 지하, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440698,127.0723007
초밥이야,화양동 2-46번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440698,127.0723007
도시피자,"254-3 Guui-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5437875,127.084503
도누가와탕,"1층, 254-3번지 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5437875,127.084503
족보있는집,구의동 254-3번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5437875,127.084503
60계치킨 구의광장점,"234-18 구의제1동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440702,127.0850493
군관마루매운탕,구의동 232-83번지 구의동 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438865,127.0866982
가현스시,"232-83 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5438865,127.0866982
Yangdaepal,구의동 232-66번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5440091,127.0867092
호남밥상,성수동2가 19-11번지 1층 102호 석현빌딩 성동구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54421370000001,127.0645031
시골 손 칼국수 수제비,"279-46 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544356,127.064604
반가백암순대,"1층, 규장각빌딩, 26 Achasan-ro 17-gil, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544489,127.0646751
청담동명가한식성수점,"279-46 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544489,127.0646751
일이일121,"302호, 36-55번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5444302,127.0679541
수숯불직화꼬치,화양동 35-1번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54447899999999,127.0688883
와플보네르,화양동 35-1번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54447899999999,127.0688883
지코바치킨,"35-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54450550000001,127.0689634
Jaseumin,"34-1번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544256,127.0694048
Wanghambag,화양동 34-1번지 1층 화양동 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.544256,127.0694048
소야돼지야,화양동 15-55번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5443194,127.0696699
도단집별관,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5442283,127.069774
끼니공방,"1층, 끼니공방, 15 - 54 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5441794,127.0698343
곱창 포차나라,"65 Neungdong-ro 13-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54452149999999,127.0691027
김창훈포차,"1층, 33-43번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5445571,127.0691883
다락두번째이야기,"65 Neungdong-ro 13-gil, Gwangjin-gu","['liquor_store', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",37.5445571,127.0691883
Nice Donkatsu,"15-53 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5443072,127.0700165
건대장터국밥,"12-42 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5441447,127.0700286
제주흑돼지 한아름식당,"27 Gunja-ro 3-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5441447,127.0700286
Mibundang,"27 Gunja-ro 3-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54421419999999,127.070046
현이네고기국수,"23 Gunja-ro 3-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5442097,127.070183
호파스타 건대본점,"12-52 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54425519999999,127.0702032
그릭판다,"18 Gunja-ro 3-gil, Gwangjin-gu","['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5445824,127.0703515
Mensyo,"1-10 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5444085,127.0716852
Nakano Ramen,"4 Gunja-ro 2-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54435369999999,127.0718276
OURTH Yogurt,"153 Neungdong-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5444375,127.0724319
무국적식탁광진점,"101호, 13번지 Guui-dong, 253, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5443271,127.0847284
Pijaaen,"187 Jayang-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5443271,127.0847284
연탄 삼겹살,"234-25 구의제1동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54455,127.08526
육공판구의점,"1층, 234-5번지 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54434670000001,127.0865523
보배반점 구의점,"234-5 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5443373,127.086601
기운센갈비탕,"1층, 232-67번지 Guui-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54414390000001,127.0867766
삼차회담,구의동 232-67번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54414390000001,127.0867766
몬스터포건대점,"6호, 전진빌딩, 279-42 Seongsu-dong 2(i)-ga, 번지 1층, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
착한덮밥,"1층 7호, 전진빌딩, 279-42번지 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
사소한차이,"1층 12호, 전진빌딩, 279-42 Seongsu-dong 2(i)-ga, 번지 지하, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
요이타코야끼&야끼소바,"279-42 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
Yugdam-Wa,"1층 15호, 전진빌딩 지하, 279-42번지 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
백순대본가새맛성수점,"전진빌딩, 279-42번지 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
고메스테이크성수점,"2호, 전진빌딩, 279-42 Seongsu-dong 2(i)-ga, 번지 1층, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
토스토스성수점,"1층 10호, 전진빌딩, 279-42 Seongsu-dong 2(i)-ga, 번지 지하, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446587,127.0650543
Donkyu,"139 Dongil-ro, 성수2가제3동, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5449178,127.0651235
리리프로젝트물룰라,"279-39 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5449178,127.0651235
Rere Analog,"279-39 Seongsu-dong 2(i)-ga, Seongdong-gu","['liquor_store', 'museum', 'cafe', 'bar', 'clothing_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5449178,127.0651235
포비 이자카야,Gwangjin-gu,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.544598,127.0690079
포비 오코노미야끼,"57 Dongil-ro 26-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544598,127.0690079
예닮영분식,"33-38 Hwayang-dong, 번지 1층, Gwangjin-gu","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",37.5447679,127.0689537
롤롤로샵,"롤롤로샵, 33-40 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5446608,127.0690806
파파도나스,"69 Neungdong-ro 13-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5446608,127.0690806
Gilsigdang,화양동 33-40번지 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5446608,127.0690806
Saelleob,"33-34 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5448438,127.0688735
(주)여름날김구이,"328호, 33-34 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5448438,127.0688735
황먼지찜닭,"1층, 33-34번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5448438,127.0688735
Elliseu,화양동 33-30번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.54497569999999,127.0688006
Eomeongne Pork Noodle,"33-30 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5450074,127.0688038
쏭타코야끼카페,"1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544679,127.0693178
Cholamen,"80 Neungdong-ro 13-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54499670000001,127.0690042
페리카나,"15-62 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446961,127.0693303
페리카나 화양리점,"15-62 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.544678,127.0693501
김밥마을,화양동 15-61번지 광진구 서울특별시 KR,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5446165,127.0694048
통숯불돼지고기,화양동 15-62번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446961,127.0693303
Honsigdang,"1층, 15-62번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446961,127.0693303
Quã,"9 Gunja-ro 3-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5446104,127.0708127
오사이초밥,"1층, KR 서울특별시 광진구 군자로 14, 1-16 Hwayang-dong","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544633,127.0715027
Simada,"2-11 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544687,127.072603
쌍둥이네칼국수,화양동 500-3번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5450291,127.0750251
신통치킨,화양동 516-5번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5449582,127.0752896
양수리냉면,"427-3 Hwayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5447564,127.0759835
진성식당,"516-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5450164,127.0754666
Beogeokug,화양동 515번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5450233,127.0756577
소문난닭칼국수닭곰탕,"48 Neungdong-ro 16-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54502290000001,127.0756759
화원식당,"513-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5450288,127.0760712
봉이김이박,"307호, 창업지원센터, 9번지 Guui-dong, 632, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5450413,127.0817751
마음엄마밥,KR 서울특별시 광진구 구의동 253-19번지 1층 104호 C호,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.544718,127.0831925
배달의쌀국수건대점,"센트럴빌, KR 서울특별시 광진구 구의동 253-19번지 1층 104동 B호","['restaurant', 'point_of_interest', 'food', 'establishment']",37.544718,127.0831925
써브웨이 광장점 SUBWAY,"480 Achasan-ro, Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54492819999999,127.0827933
큰손왕만두,구의동 253-47번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5449107,127.0838782
Milmadang,구의동 253-21번지 층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54484619999999,127.0845002
Gwangjujib,"253-3 Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5446375,127.0849
한마당치킨호프,구의동 253-3번지 1층 광진구 서울특별시 KR,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",37.5446375,127.0849
Milmadang Bajirak Kalguksu,"253-2 Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5447378,127.0849304
꿈을담은 김밥,"234-17 Guui-dong, Gwangjin-gu","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5446639,127.0853953
순자네옛날통닭,"16번지 Guui-dong, 234, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5448201,127.0854319
그린맘치킨구의점,구의동 234-16번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5448201,127.0854319
참이맛감자탕 구의점,"1 층, 508 Gwangnaru-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5447378,127.0859307
해성면옥,"구의동 234-27번지, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54474990000001,127.0860314
본가큰댁설렁탕,"279-50 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453167,127.065295
고삼찌,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
딱좋아고기,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
죽이야기서울성수점,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
포보스,"143 Dongil-ro, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
두찜성동성수점,"대우1차, 279-50번지 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
굴러들어온복,"1층 121 123 124호, 번지 대우1차아파트, 279-50 Seongsu-dong 2(i)-ga, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
Babnaeeum,성수동2가 279-50번지 2층 220호 대우1차아파트 성동구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
그린웰빙한식부페,"143 Dongil-ro, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
우마텐 텐동,"143 Dongil-ro, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
Mas-Salang,성수동2가 279-50번지 104호 호 대우1차아파트 성동구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
Myeong-Og,성수동2가 279-50번지 대우1차아파트 성수사우나 지하1층 101호 성동구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453847,127.0653621
풍성한류박사손칼국수,"41-8 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54525659999999,127.0660269
맛있는음식,"1층, 41-1번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452905,127.0665538
뉴엘에이(LA)수제돈까스,화양동 41-1번지 1층 101호 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452905,127.0665538
동해해물,"37-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452127,127.0667517
고향맛추어탕,화양동 41-2번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5453511,127.0663584
농원식당,화양동 24-30번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.545462,127.0664826
638DENO탄탄면,"81-1 Neungdong-ro 13-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54517329999999,127.0686012
나비부엌,"1층, 33-13번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5454265,127.068382
용가리곱창,화양동 33-13번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5454265,127.068382
건대통골뱅이,화양동 33-29번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54506769999999,127.0686999
실과바눌,화양동 33-29번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54506769999999,127.0686999
소와참숯3호점,"1층, 16-28 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5450893,127.0689112
정성이가득찬집밥건대점,"15-5 Hwayang-dong, 번지 102호, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452061,127.0708268
은숙이네김치찌개,"1층, 15-5번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452061,127.0708268
연이네식당,화양동 15-2번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5453295,127.0707087
게눈감추듯,"15-5 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452592,127.0708301
화양156,화양동 15-6번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451077,127.0709095
재희네식당,"21 Gunja-ro, 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451297,127.0709218
화양동 백반집,"15-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.545374,127.070797
한명숙피자치킨,화양동 51-6번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5451167,127.0722911
Poke All Day Konkuk University Branch,"2층, 163 Neungdong-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453441,127.0729107
팍스그릴,"94-25 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452891,127.0735164
용달맛집,"102호, 41번지 Hwayang-dong, 111, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452677,127.073964
위락밥집,"50 Neungdong-ro 16-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54504480000001,127.0758702
밥스밥스,화양동 514번지 2층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54504480000001,127.0758702
불난떡볶이건대점,화양동 504-2번지 1층 광진구 서울특별시 KR,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.5452852,127.0758457
Jijigo,화양동 513번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451186,127.0759813
맘마킹도시락,화양동 513번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451186,127.0759813
오떡순클럽,화양동 513번지 화양동 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451186,127.0759813
부리또피아,"효일약국, 51 Neungdong-ro 16-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54532590000001,127.0758852
피시마루,화양동 495-25번지 3층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451903,127.0762803
콩닭콩닭,화양동 495-25번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451903,127.0762803
개미집투,"60 Neungdong-ro 16-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5451903,127.0762803
하루 건대후문점,"60 Neungdong-ro 16-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452307,127.0762961
부대사랑,"23번지 Hwayang-dong, 495, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5453441,127.0761223
오사카돈가스,"2층, 495-23번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5453441,127.0761223
짱돈까스분식,화양동 495-23번지 2층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5453441,127.0761223
Saemteogol,"화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54534410000001,127.0760102
이삭토스트 건대점,"495-26 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452555,127.07643
가람성,"22 Gwangnaru-ro 24-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5452555,127.07643
개미집 3,"195-27 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453167,127.0767665
코끼리들어온집미가,"23 Gwangnaru-ro 24-gil, 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54535509999999,127.0767399
왕소구이,"508-4 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453416,127.0769478
비비닭집,화양동 507-2번지 지하1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5454374,127.0766518
우리식당,"507-3 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5454331,127.0769076
통큰감자탕,"1층, 3번지 Hwayang-dong, 507, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5454665,127.0768586
원김치찜,"485-3 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54544260000001,127.0770784
(주)야한곱창,"1층, 485-3번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54544260000001,127.0770784
공룡치킨,"1층, 동일빌딩, 467-1번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5453786,127.0784632
다락일식,"440 Gwangnaru-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54539279999999,127.0782503
Cheogajip,"442 Gwangnaru-ro, Gwangjin-gu","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",37.545394,127.0785358
함흥본가면옥 건대점,"302-4, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54515,127.079849
